time	V(dw2)
3.232760620815565e-002	-1.429941e-001
3.234046896652330e-002	-1.406042e-001
3.235333172489095e-002	-1.379856e-001
3.236619448325859e-002	-1.351381e-001
3.237905724162624e-002	-1.320619e-001
3.239191999999389e-002	-1.287569e-001
3.240334828203281e-002	-1.256552e-001
3.241477656407173e-002	-1.224220e-001
3.242620484611064e-002	-1.190574e-001
3.243763312814956e-002	-1.155613e-001
3.244906141018848e-002	-1.119337e-001
3.246048969222740e-002	-1.081747e-001
3.247191797426631e-002	-1.042842e-001
3.247592969222827e-002	-1.028983e-001
3.247994141019022e-002	-1.015006e-001
3.248395312815218e-002	-1.000911e-001
3.248796484611413e-002	-9.866986e-002
3.249197656407609e-002	-9.723678e-002
3.249598828203804e-002	-9.579192e-002
3.250000000000000e-002	-9.433526e-002
3.250458354322043e-002	-9.265686e-002
3.250916708644087e-002	-9.096622e-002
3.251375062966130e-002	-8.926332e-002
3.251833417288173e-002	-8.754819e-002
3.252291771610216e-002	-8.582080e-002
3.252750125932260e-002	-8.408117e-002
3.253208480254303e-002	-8.232929e-002
3.254361528426639e-002	-7.786016e-002
3.255514576598974e-002	-7.335179e-002
3.256667624771310e-002	-6.880418e-002
3.257820672943647e-002	-6.421734e-002
3.258973721115983e-002	-5.959126e-002
3.260126769288319e-002	-5.492594e-002
3.261279817460654e-002	-5.022138e-002
3.262318086170669e-002	-4.597877e-002
3.263356354880685e-002	-4.174533e-002
3.264394623590700e-002	-3.752107e-002
3.265432892300716e-002	-3.330599e-002
3.266471161010731e-002	-2.910009e-002
3.267509429720747e-002	-2.490336e-002
3.268547698430762e-002	-2.071582e-002
3.269480884369226e-002	-1.697803e-002
3.270414070307690e-002	-1.327449e-002
3.271347256246154e-002	-9.605188e-003
3.272280442184618e-002	-5.970121e-003
3.273213628123083e-002	-2.369294e-003
3.274146814061547e-002	1.197296e-003
3.275080000000011e-002	4.729647e-003
3.276531392200294e-002	1.014365e-002
3.277982784400577e-002	1.541032e-002
3.279434176600861e-002	2.052964e-002
3.280885568801144e-002	2.550163e-002
3.282336961001427e-002	3.032627e-002
3.283788353201710e-002	3.500358e-002
3.285239745401994e-002	3.953355e-002
3.286979118316244e-002	4.472126e-002
3.288718491230494e-002	4.961465e-002
3.290457864144744e-002	5.421373e-002
3.292197237058995e-002	5.851848e-002
3.293936609973245e-002	6.252892e-002
3.295675982887495e-002	6.624503e-002
3.297415355801745e-002	6.966683e-002
3.298797252995674e-002	7.214410e-002
3.300179150189603e-002	7.441572e-002
3.301561047383533e-002	7.648168e-002
3.302942944577463e-002	7.834199e-002
3.304324841771392e-002	7.999663e-002
3.305706738965321e-002	8.144562e-002
3.307088636159250e-002	8.268896e-002
3.307815154676497e-002	8.325891e-002
3.308541673193744e-002	8.377320e-002
3.309268191710991e-002	8.423183e-002
3.309994710228238e-002	8.463480e-002
3.310721228745484e-002	8.498211e-002
3.311447747262732e-002	8.527376e-002
3.312174265779978e-002	8.550975e-002
3.312509438353724e-002	8.560044e-002
3.312844610927471e-002	8.567946e-002
3.313179783501217e-002	8.574679e-002
3.313514956074962e-002	8.580243e-002
3.313850128648709e-002	8.584639e-002
3.314185301222455e-002	8.587867e-002
3.314520473796201e-002	8.589926e-002
3.315603234031521e-002	8.588827e-002
3.316685994266842e-002	8.576571e-002
3.317768754502162e-002	8.553156e-002
3.318851514737482e-002	8.518584e-002
3.319934274972802e-002	8.472853e-002
3.321017035208122e-002	8.415964e-002
3.322099795443442e-002	8.347917e-002
3.323236253625403e-002	8.265113e-002
3.324372711807364e-002	8.172046e-002
3.325509169989324e-002	8.068716e-002
3.326645628171284e-002	7.955123e-002
3.327782086353245e-002	7.831267e-002
3.328918544535205e-002	7.697148e-002
3.330055002717166e-002	7.552767e-002
3.332251929883132e-002	7.242566e-002
3.334448857049099e-002	6.908462e-002
3.336645784215065e-002	6.550455e-002
3.338842711381032e-002	6.168546e-002
3.341039638546998e-002	5.762734e-002
3.343236565712965e-002	5.333019e-002
3.345433492878931e-002	4.879402e-002
3.347499474181299e-002	4.441369e-002
3.349565455483667e-002	3.999983e-002
3.351631436786035e-002	3.555244e-002
3.353697418088402e-002	3.107151e-002
3.355763399390770e-002	2.655705e-002
3.357829380693138e-002	2.200906e-002
3.359895361995505e-002	1.742753e-002
3.361196024567576e-002	1.459007e-002
3.362496687139647e-002	1.178858e-002
3.363797349711718e-002	9.023080e-003
3.365098012283788e-002	6.293559e-003
3.366398674855859e-002	3.600020e-003
3.367699337427930e-002	9.424618e-004
3.369000000000001e-002	-1.679115e-003
3.369778285714695e-002	-3.218076e-003
3.370556571429391e-002	-4.735382e-003
3.371334857144086e-002	-6.231034e-003
3.372113142858781e-002	-7.705030e-003
3.372891428573475e-002	-9.157372e-003
3.373669714288171e-002	-1.058806e-002
3.374448000002866e-002	-1.199709e-002
3.376000000000001e-002	-1.473160e-002
3.376884629629243e-002	-1.624593e-002
